id,yield
35006,10.0
35007,9.8
35008,6.3
35009,11.3
35010,9.5
35011,13.5
35012,9.8
35013,11.2
35014,9.2
35015,11.1
35016,8.9
35017,7.5
35018,11.9
35019,10.0
35020,11.0
35021,11.0
35022,10.4
35023,8.2
35024,8.4
35025,6.7
35026,10.4
35027,10.1
35028,9.2
35029,11.8
35030,6.8
35031,7.2
35032,15.7
35033,8.8
35034,15.1
35035,8.8
35036,8.9
35037,10.6
35038,11.0
35039,7.7
35040,9.2
35041,14.4
35042,8.8
35043,11.0
35044,10.5
35045,10.4
35046,8.6
35047,9.8
35048,11.3
35049,16.5
35050,11.1
35051,6.7
35052,9.3
35053,9.6
35054,11.8
35055,10.7
35056,10.9
35057,12.7
35058,7.3
35059,10.6
35060,9.3
35061,9.9
35062,6.2
35063,12.7
35064,12.5
35065,7.3
35066,8.8
35067,11.9
35068,10.2
35069,10.1
35070,8.2
35071,11.0
35072,10.9
35073,8.2
35074,12.0
35075,6.5
35076,7.9
35077,13.5
35078,10.4
35079,12.3
35080,11.0
35081,8.4
35082,9.7
35083,11.0
35084,9.1
35085,10.3
35086,6.9
35087,6.7
35088,9.8
35089,16.0
35090,9.7
35091,9.5
35092,13.8
35093,11.1
35094,6.7
35095,11.7
35096,10.9
35097,6.5
35098,5.6
35099,12.5
35100,10.6
35101,12.4
35102,9.9
35103,11.4
35104,13.3
35105,10.7
35106,10.4
35107,11.8
35108,11.4
35109,15.8
35110,11.6
35111,15.8
35112,9.6
35113,7.4
35114,9.4
35115,4.6
35116,6.7
35117,6.7
35118,11.8
35119,12.3
35120,11.2
35121,9.1
35122,9.2
35123,10.0
35124,7.3
35125,11.4
35126,8.1
35127,5.6
35128,10.6
35129,15.3
35130,7.2
35131,9.0
35132,10.7
35133,4.4
35134,11.7
35135,8.9
35136,14.2
35137,11.2
35138,6.7
35139,16.7
35140,14.1
35141,12.8
35142,10.7
35143,4.8
35144,9.4
35145,14.0
35146,4.4
35147,15.4
35148,13.5
35149,10.2
35150,12.4
35151,13.8
35152,14.6
35153,4.3
35154,14.0
35155,9.0
35156,9.7
35157,9.1
35158,5.9
35159,6.9
35160,12.2
35161,14.1
35162,7.8
35163,7.5
35164,11.6
35165,12.8
35166,10.0
35167,7.8
35168,14.7
35169,12.4
35170,9.1
35171,10.5
35172,11.8
35173,8.6
35174,11.9
35175,12.6
35176,10.2
35177,6.9
35178,8.8
35179,11.0
35180,6.1
35181,10.8
35182,9.1
35183,6.4
35184,5.2
35185,11.0
35186,8.1
35187,9.8
35188,8.0
35189,8.8
35190,9.8
35191,10.6
35192,12.3
35193,4.8
35194,12.6
35195,7.2
35196,7.2
35197,11.7
35198,7.8
35199,10.8
35200,7.9
35201,11.9
35202,12.8
35203,5.5
35204,9.8
35205,6.7
35206,9.0
35207,12.0
35208,10.6
35209,9.0
35210,12.1
35211,8.5
35212,10.4
35213,9.9
35214,11.6
35215,7.2
35216,11.8
35217,8.4
35218,11.2
35219,11.8
35220,6.9
35221,14.5
35222,9.3
35223,9.5
35224,6.9
35225,12.6
35226,5.9
35227,10.9
35228,5.4
35229,5.4
35230,8.4
35231,12.3
35232,10.5
35233,12.2
35234,12.8
35235,4.7
35236,6.6
35237,10.8
35238,11.1
35239,16.8
35240,11.3
35241,9.0
35242,13.7
35243,6.2
35244,11.3
35245,12.7
35246,6.6
35247,9.1
35248,10.1
35249,12.1
35250,10.4
35251,11.0
35252,10.1
35253,10.0
35254,10.2
35255,8.9
35256,11.8
35257,9.9
35258,11.8
35259,7.7
35260,15.1
35261,8.7
35262,14.4
35263,9.6
35264,12.1
35265,13.0
35266,7.8
35267,12.4
35268,11.2
35269,10.9
35270,4.5
35271,10.3
35272,10.2
35273,4.3
35274,16.2
35275,12.7
35276,9.8
35277,7.3
35278,10.1
35279,12.3
35280,10.5
35281,10.6
35282,5.5
35283,14.8
35284,10.1
35285,10.7
35286,10.4
35287,12.3
35288,14.2
35289,8.3
35290,6.9
35291,6.7
35292,14.9
35293,10.5
35294,11.6
35295,14.1
35296,11.2
35297,12.8
35298,7.5
35299,9.8
35300,11.3
35301,7.1
35302,9.8
35303,9.7
35304,10.1
35305,15.1
35306,10.4
35307,12.4
35308,14.6
35309,10.3
35310,6.1
35311,10.1
35312,11.2
35313,8.1
35314,10.0
35315,11.3
35316,12.2
35317,8.7
35318,10.3
35319,8.3
35320,7.8
35321,10.1
35322,5.5
35323,12.1
35324,9.8
35325,10.9
35326,7.3
35327,9.9
35328,10.5
35329,7.5
35330,11.0
35331,6.9
35332,6.7
35333,8.1
35334,9.5
35335,6.9
35336,4.5
35337,12.0
35338,10.4
35339,11.0
35340,11.6
35341,5.1
35342,10.5
35343,10.1
35344,10.5
35345,10.1
35346,8.0
35347,8.7
35348,6.2
35349,15.5
35350,10.2
35351,15.1
35352,9.5
35353,23.1
35354,11.8
35355,10.1
35356,9.3
35357,9.9
35358,11.8
35359,10.5
35360,10.0
35361,14.3
35362,12.0
35363,13.2
35364,12.0
35365,10.6
35366,11.3
35367,8.5
35368,11.1
35369,13.3
35370,12.9
35371,9.0
35372,11.8
35373,9.9
35374,9.3
35375,8.6
35376,10.0
35377,10.3
35378,9.7
35379,10.6
35380,6.7
35381,7.5
35382,13.4
35383,9.6
35384,9.7
35385,10.2
35386,11.4
35387,10.4
35388,8.3
35389,14.4
35390,11.7
35391,12.9
35392,10.6
35393,8.0
35394,11.6
35395,8.5
35396,10.1
35397,11.5
35398,9.0
35399,12.9
35400,11.4
35401,9.1
35402,12.9
35403,12.0
35404,9.8
35405,12.7
35406,9.8
35407,15.3
35408,5.6
35409,11.3
35410,12.3
35411,12.5
35412,11.5
35413,10.3
35414,11.6
35415,12.0
35416,11.3
35417,9.9
35418,10.1
35419,6.2
35420,12.4
35421,8.6
35422,10.0
35423,9.3
35424,7.7
35425,11.8
35426,10.9
35427,11.7
35428,10.1
35429,11.1
35430,5.3
35431,9.0
35432,10.2
35433,12.4
35434,7.9
35435,15.3
35436,10.6
35437,6.5
35438,10.3
35439,7.9
35440,10.2
35441,11.6
35442,7.7
35443,9.6
35444,8.9
35445,9.9
35446,8.9
35447,9.3
35448,10.5
35449,10.0
35450,11.0
35451,9.8
35452,5.9
35453,9.0
35454,10.9
35455,11.2
35456,6.3
35457,6.7
35458,4.4
35459,10.8
35460,10.4
35461,12.0
35462,8.5
35463,9.1
35464,11.4
35465,9.9
35466,10.9
35467,10.9
35468,10.4
35469,11.3
35470,10.6
35471,10.4
35472,10.5
35473,10.3
35474,15.9
35475,11.2
35476,10.1
35477,7.0
35478,10.6
35479,10.2
35480,6.3
35481,10.4
35482,12.2
35483,7.4
35484,10.6
35485,9.5
35486,9.4
35487,6.7
35488,12.2
35489,8.2
35490,17.7
35491,8.5
35492,11.0
35493,10.0
35494,7.6
35495,10.9
35496,9.2
35497,9.4
35498,10.8
35499,14.0
35500,8.3
35501,4.8
35502,13.8
35503,11.2
35504,8.3
35505,7.6
35506,10.1
35507,7.4
35508,10.2
35509,9.1
35510,10.7
35511,6.2
35512,9.9
35513,5.0
35514,8.0
35515,9.7
35516,6.5
35517,10.3
35518,13.9
35519,10.2
35520,9.6
35521,12.8
35522,4.5
35523,7.4
35524,9.5
35525,8.5
35526,10.0
35527,10.8
35528,10.2
35529,10.5
35530,12.1
35531,12.4
35532,10.7
35533,7.7
35534,11.4
35535,5.4
35536,7.2
35537,8.9
35538,7.8
35539,14.0
35540,10.6
35541,15.0
35542,6.6
35543,11.9
35544,10.4
35545,9.5
35546,12.5
35547,10.5
35548,11.6
35549,6.5
35550,8.3
35551,6.1
35552,6.0
35553,14.8
35554,10.0
35555,9.8
35556,8.5
35557,9.7
35558,9.7
35559,10.0
35560,6.0
35561,11.5
35562,11.4
35563,15.3
35564,8.1
35565,7.0
35566,9.6
35567,12.0
35568,12.2
35569,12.1
35570,8.9
35571,11.3
35572,10.0
35573,8.5
35574,11.3
35575,8.3
35576,9.5
35577,9.5
35578,15.2
35579,9.0
35580,10.5
35581,11.5
35582,8.4
35583,12.3
35584,10.8
35585,8.5
35586,11.9
35587,9.6
35588,10.7
35589,9.4
35590,8.9
35591,8.3
35592,10.9
35593,10.0
35594,14.5
35595,10.5
35596,12.4
35597,6.7
35598,6.9
35599,16.3
35600,7.2
35601,10.4
35602,5.8
35603,12.7
35604,6.3
35605,4.2
35606,15.8
35607,8.6
35608,13.1
35609,10.1
35610,10.6
35611,14.2
35612,13.4
35613,15.2
35614,12.4
35615,12.3
35616,11.7
35617,14.3
35618,11.1
35619,8.9
35620,11.6
35621,9.6
35622,10.8
35623,10.7
35624,10.5
35625,7.3
35626,11.9
35627,10.3
35628,12.8
35629,9.8
35630,12.8
35631,11.7
35632,7.0
35633,7.8
35634,14.8
35635,11.1
35636,10.2
35637,11.6
35638,9.8
35639,9.8
35640,11.5
35641,16.5
35642,6.7
35643,8.2
35644,11.5
35645,10.1
35646,9.6
35647,9.6
35648,11.6
35649,9.6
35650,8.1
35651,8.6
35652,9.9
35653,8.7
35654,10.6
35655,14.6
35656,12.7
35657,8.9
35658,10.0
35659,10.4
35660,11.4
35661,7.6
35662,10.3
35663,11.3
35664,6.6
35665,7.8
35666,11.8
35667,9.8
35668,11.2
35669,9.9
35670,10.7
35671,9.6
35672,9.8
35673,10.1
35674,10.4
35675,8.0
35676,12.2
35677,10.4
35678,7.9
35679,11.2
35680,8.8
35681,5.8
35682,10.0
35683,8.1
35684,12.4
35685,10.5
35686,11.8
35687,9.8
35688,10.4
35689,10.0
35690,10.7
35691,11.3
35692,7.0
35693,6.9
35694,8.1
35695,10.1
35696,5.7
35697,9.1
35698,9.9
35699,7.0
35700,5.6
35701,11.4
35702,8.0
35703,13.5
35704,6.8
35705,10.3
35706,11.6
35707,6.5
35708,4.8
35709,10.3
35710,10.4
35711,13.0
35712,8.9
35713,8.1
35714,7.4
35715,13.4
35716,4.8
35717,9.6
35718,6.9
35719,7.9
35720,14.1
35721,10.9
35722,9.7
35723,12.8
35724,6.9
35725,8.8
35726,11.7
35727,9.2
35728,11.4
35729,12.1
35730,11.9
35731,10.4
35732,12.6
35733,11.5
35734,10.1
35735,6.2
35736,11.4
35737,12.4
35738,13.7
35739,10.5
35740,10.6
35741,9.0
35742,6.7
35743,11.5
35744,11.7
35745,8.8
35746,12.0
35747,9.0
35748,11.6
35749,13.3
35750,10.7
35751,9.7
35752,9.9
35753,12.1
35754,8.8
35755,6.7
35756,12.1
35757,5.6
35758,9.0
35759,10.9
35760,7.5
35761,5.4
35762,10.4
35763,9.8
35764,10.1
35765,13.1
35766,9.2
35767,8.0
35768,10.5
35769,8.4
35770,10.6
35771,5.4
35772,5.9
35773,10.7
35774,10.7
35775,4.6
35776,13.8
35777,10.2
35778,16.3
35779,7.8
35780,10.4
35781,6.2
35782,10.5
35783,12.0
35784,9.7
35785,6.4
35786,11.5
35787,9.8
35788,7.0
35789,10.5
35790,7.7
35791,6.7
35792,8.6
35793,8.4
35794,11.2
35795,8.5
35796,13.5
35797,11.9
35798,7.7
35799,8.9
35800,8.8
35801,12.0
35802,5.3
35803,6.4
35804,6.6
35805,10.5
35806,12.2
35807,12.2
35808,16.4
35809,10.7
35810,7.6
35811,6.7
35812,12.1
35813,9.6
35814,10.1
35815,10.0
35816,9.5
35817,14.0
35818,12.9
35819,9.2
35820,11.3
35821,9.7
35822,8.3
35823,8.7
35824,4.3
35825,11.0
35826,7.7
35827,6.3
35828,9.1
35829,13.4
35830,11.7
35831,10.0
35832,6.9
35833,10.7
35834,11.4
35835,10.4
35836,11.1
35837,10.6
35838,11.1
35839,9.3
35840,6.6
35841,10.8
35842,10.9
35843,12.4
35844,10.5
35845,13.2
35846,7.7
35847,9.4
35848,11.0
35849,9.8
35850,12.6
35851,6.7
35852,6.5
35853,9.3
35854,14.9
35855,9.7
35856,10.8
35857,13.6
35858,12.3
35859,10.2
35860,14.6
35861,6.9
35862,9.1
35863,9.5
35864,14.3
35865,15.5
35866,10.9
35867,16.3
35868,9.9
35869,13.4
35870,10.2
35871,9.6
35872,11.5
35873,9.0
35874,7.9
35875,6.3
35876,7.9
35877,16.2
35878,13.9
35879,6.3
35880,12.9
35881,10.9
35882,14.8
35883,12.1
35884,10.4
35885,12.0
35886,9.6
35887,7.9
35888,15.8
35889,11.1
35890,7.4
35891,9.8
35892,8.6
35893,9.9
35894,10.9
35895,7.8
35896,14.1
35897,7.8
35898,7.5
35899,10.1
35900,5.9
35901,8.0
35902,6.5
35903,13.0
35904,5.2
35905,10.5
35906,9.8
35907,11.5
35908,9.5
35909,7.3
35910,10.6
35911,10.3
35912,9.1
35913,11.7
35914,8.7
35915,10.1
35916,10.7
35917,9.7
35918,11.3
35919,10.4
35920,9.7
35921,11.8
35922,11.9
35923,4.6
35924,6.7
35925,10.5
35926,10.9
35927,8.9
35928,11.7
35929,9.5
35930,9.4
35931,9.0
35932,10.1
35933,12.1
35934,13.3
35935,10.1
35936,10.2
35937,7.8
35938,10.7
35939,10.8
35940,8.4
35941,10.0
35942,10.4
35943,12.8
35944,9.6
35945,7.3
35946,5.6
35947,12.3
35948,5.6
35949,11.8
35950,6.4
35951,10.1
35952,12.6
35953,11.4
35954,7.4
35955,9.7
35956,6.6
35957,8.8
35958,9.6
35959,8.5
35960,12.7
35961,7.6
35962,10.8
35963,14.3
35964,10.3
35965,7.5
35966,8.7
35967,10.8
35968,11.4
35969,7.9
35970,7.2
35971,13.7
35972,4.7
35973,10.8
35974,10.8
35975,5.1
35976,10.3
35977,9.2
35978,9.7
35979,5.1
35980,5.6
35981,9.8
35982,7.3
35983,12.1
35984,8.7
35985,16.4
35986,10.9
35987,12.1
35988,6.2
35989,10.3
35990,8.3
35991,10.7
35992,7.7
35993,6.9
35994,10.1
35995,9.7
35996,10.9
35997,11.0
35998,6.6
35999,10.3
36000,10.7
36001,10.7
36002,10.6
36003,11.3
36004,7.7
36005,12.2
36006,9.3
36007,7.5
36008,11.6
36009,10.7
36010,12.2
36011,9.3
36012,12.2
36013,10.2
36014,6.5
36015,6.7
36016,8.2
36017,14.2
36018,12.8
36019,12.0
36020,6.2
36021,14.0
36022,9.4
36023,7.5
36024,7.1
36025,9.1
36026,11.5
36027,10.5
36028,5.7
36029,10.8
36030,10.1
36031,10.2
36032,11.9
36033,11.2
36034,9.5
36035,11.6
36036,8.4
36037,11.6
36038,12.6
36039,9.0
36040,11.8
36041,10.9
36042,11.3
36043,5.8
36044,11.2
36045,6.9
36046,13.4
36047,7.0
36048,11.6
36049,12.0
36050,13.4
36051,11.0
36052,9.8
36053,14.3
36054,6.7
36055,12.2
36056,8.0
36057,8.7
36058,5.6
36059,8.5
36060,9.6
36061,8.8
36062,7.2
36063,10.5
36064,9.1
36065,11.2
36066,9.4
36067,13.7
36068,10.2
36069,5.5
36070,5.5
36071,10.5
36072,10.0
36073,11.8
36074,14.6
36075,9.2
36076,10.6
36077,11.4
36078,10.6
36079,5.8
36080,11.0
36081,9.9
36082,8.4
36083,12.2
36084,9.1
36085,14.5
36086,11.3
36087,11.8
36088,5.7
36089,6.1
36090,11.8
36091,9.4
36092,15.2
36093,9.1
36094,10.4
36095,11.8
36096,10.5
36097,14.2
36098,11.0
36099,8.7
36100,6.8
36101,10.3
36102,6.9
36103,5.5
36104,4.4
36105,14.4
36106,8.7
36107,11.5
36108,10.2
36109,12.9
36110,8.4
36111,10.5
36112,12.0
36113,11.0
36114,13.2
36115,9.8
36116,10.8
36117,7.0
36118,13.2
36119,9.8
36120,10.0
36121,10.0
36122,10.5
36123,6.5
36124,9.7
36125,10.1
36126,9.0
36127,7.6
36128,8.3
36129,10.1
36130,10.7
36131,10.4
36132,14.8
36133,11.3
36134,10.5
36135,8.1
36136,10.8
36137,12.0
36138,7.0
36139,10.5
36140,7.3
36141,4.8
36142,11.2
36143,12.8
36144,10.9
36145,10.9
36146,8.6
36147,14.0
36148,10.2
36149,8.1
36150,9.2
36151,6.2
36152,10.0
36153,10.1
36154,10.5
36155,8.6
36156,9.7
36157,10.5
36158,10.8
36159,14.4
36160,11.3
36161,9.9
36162,11.3
36163,4.4
36164,10.9
36165,9.8
36166,9.6
36167,13.7
36168,12.0
36169,12.4
36170,12.7
36171,13.2
36172,13.5
36173,10.2
36174,6.7
36175,6.9
36176,9.9
36177,9.5
36178,9.4
36179,10.9
36180,9.2
36181,10.6
36182,11.1
36183,8.0
36184,13.3
36185,7.9
36186,9.9
36187,11.8
36188,9.3
36189,7.9
36190,10.2
36191,10.2
36192,12.0
36193,9.2
36194,10.4
36195,7.0
36196,12.7
36197,7.6
36198,10.9
36199,8.3
36200,11.2
36201,7.0
36202,14.3
36203,4.8
36204,8.0
36205,12.7
36206,10.8
36207,6.7
36208,9.8
36209,12.9
36210,11.6
36211,10.9
36212,13.7
36213,9.7
36214,8.0
36215,9.2
36216,5.1
36217,11.8
36218,10.7
36219,7.5
36220,10.6
36221,10.8
36222,8.7
36223,4.9
36224,11.8
36225,11.0
36226,10.2
36227,6.7
36228,9.7
36229,12.1
36230,7.1
36231,10.9
36232,11.5
36233,10.1
36234,6.2
36235,12.0
36236,10.0
36237,10.1
36238,12.8
36239,11.5
36240,12.4
36241,9.3
36242,10.0
36243,9.1
36244,8.2
36245,9.9
36246,12.3
36247,9.6
36248,10.7
36249,10.9
36250,11.9
36251,7.4
36252,8.8
36253,8.0
36254,10.0
36255,7.4
36256,8.5
36257,11.1
36258,8.5
36259,10.2
36260,8.0
36261,9.9
36262,11.4
36263,6.7
36264,10.6
36265,13.3
36266,8.1
36267,13.2
36268,9.4
36269,11.1
36270,7.1
36271,4.8
36272,7.2
36273,6.9
36274,7.7
36275,11.4
36276,11.3
36277,12.9
36278,11.2
36279,10.6
36280,10.7
36281,13.9
36282,11.0
36283,12.5
36284,12.2
36285,11.9
36286,11.2
36287,7.7
36288,11.0
36289,10.8
36290,12.9
36291,10.8
36292,15.4
36293,6.7
36294,12.7
36295,10.3
36296,15.0
36297,13.0
36298,13.6
36299,11.4
36300,7.1
36301,10.6
36302,8.9
36303,11.9
36304,10.6
36305,7.2
36306,10.7
36307,8.3
36308,7.5
36309,11.5
36310,10.0
36311,11.9
36312,12.0
36313,9.7
36314,10.5
36315,10.1
36316,11.0
36317,10.2
36318,9.7
36319,10.2
36320,8.2
36321,12.2
36322,9.2
36323,4.6
36324,14.0
36325,13.1
36326,11.9
36327,7.5
36328,7.4
36329,10.8
36330,5.9
36331,13.6
36332,4.8
36333,10.3
36334,8.2
36335,8.5
36336,12.0
36337,4.7
36338,10.2
36339,11.5
36340,5.6
36341,11.6
36342,9.8
36343,6.2
36344,12.1
36345,10.9
36346,8.2
36347,11.6
36348,7.3
36349,4.3
36350,10.0
36351,7.4
36352,8.2
36353,7.6
36354,9.0
36355,6.3
36356,12.3
36357,10.3
36358,4.8
36359,13.7
36360,10.5
36361,15.4
36362,10.5
36363,9.7
36364,10.5
36365,10.9
36366,15.9
36367,9.7
36368,12.4
36369,6.4
36370,7.4
36371,11.2
36372,10.0
36373,9.9
36374,8.2
36375,7.7
36376,10.2
36377,6.2
36378,4.3
36379,6.9
36380,4.3
36381,11.7
36382,13.9
36383,9.6
36384,10.6
36385,5.6
36386,8.0
36387,11.6
36388,9.8
36389,9.5
36390,9.9
36391,8.6
36392,14.7
36393,9.9
36394,4.6
36395,7.9
36396,11.3
36397,9.2
36398,14.1
36399,9.9
36400,9.6
36401,8.2
36402,9.7
36403,10.0
36404,10.7
36405,4.5
36406,6.2
36407,11.5
36408,14.4
36409,5.5
36410,9.2
36411,12.5
36412,8.7
36413,11.6
36414,9.6
36415,9.9
36416,10.7
36417,7.9
36418,10.4
36419,8.1
36420,7.3
36421,7.3
36422,10.8
36423,9.6
36424,12.6
36425,9.8
36426,7.3
36427,8.2
36428,7.8
36429,10.5
36430,13.3
36431,7.1
36432,9.8
36433,9.6
36434,11.7
36435,8.1
36436,11.1
36437,8.2
36438,10.3
36439,11.3
36440,6.9
36441,10.7
36442,6.3
36443,9.2
36444,10.3
36445,14.5
36446,10.4
36447,8.1
36448,11.8
36449,7.8
36450,11.1
36451,12.6
36452,4.3
36453,14.8
36454,8.6
36455,7.3
36456,10.9
36457,8.9
36458,10.3
36459,6.9
36460,10.1
36461,9.2
36462,10.0
36463,9.4
36464,7.4
36465,9.3
36466,7.0
36467,10.6
36468,6.9
36469,15.2
36470,6.7
36471,13.3
36472,7.3
36473,11.0
36474,9.2
36475,9.0
36476,12.5
36477,13.9
36478,9.0
36479,11.7
36480,11.0
36481,8.3
36482,7.2
36483,12.6
36484,9.4
36485,8.8
36486,7.3
36487,8.9
36488,9.7
36489,9.4
36490,9.3
36491,12.7
36492,10.4
36493,9.8
36494,11.3
36495,7.8
36496,11.2
36497,11.3
36498,11.9
36499,10.0
36500,11.7
36501,10.4
36502,12.7
36503,7.0
36504,4.5
36505,9.4
36506,11.7
36507,6.3
36508,4.2
36509,8.5
36510,6.6
36511,13.3
36512,13.5
36513,12.8
36514,7.8
36515,13.5
36516,10.5
36517,6.3
36518,11.7
36519,13.3
36520,9.3
36521,11.9
36522,9.5
36523,13.9
36524,11.5
36525,14.6
36526,11.7
36527,14.3
36528,11.1
36529,10.0
36530,7.8
36531,11.3
36532,11.3
36533,12.3
36534,9.0
36535,11.1
36536,12.6
36537,10.4
36538,11.0
36539,10.2
36540,11.6
36541,11.6
36542,10.8
36543,13.0
36544,10.0
36545,12.6
36546,4.8
36547,7.8
36548,10.2
36549,11.6
36550,10.3
36551,12.0
36552,4.8
36553,9.7
36554,10.6
36555,7.4
36556,11.0
36557,6.1
36558,6.9
36559,6.5
36560,8.2
36561,10.8
36562,10.0
36563,9.8
36564,10.9
36565,12.3
36566,11.6
36567,13.1
36568,12.1
36569,9.1
36570,10.0
36571,12.7
36572,10.8
36573,9.6
36574,5.7
36575,10.1
36576,12.7
36577,11.3
36578,12.6
36579,14.0
36580,6.3
36581,10.5
36582,11.8
36583,15.0
36584,9.7
36585,9.6
36586,11.7
36587,12.0
36588,8.5
36589,10.5
36590,7.3
36591,10.8
36592,4.3
36593,10.6
36594,9.5
36595,6.1
36596,9.0
36597,11.1
36598,12.4
36599,11.4
36600,11.8
36601,10.9
36602,11.1
36603,7.7
36604,10.0
36605,9.4
36606,10.8
36607,13.2
36608,10.6
36609,12.2
36610,9.8
36611,10.1
36612,10.7
36613,11.0
36614,9.2
36615,4.3
36616,9.9
36617,6.9
36618,10.4
36619,7.1
36620,9.7
36621,10.0
36622,12.7
36623,7.4
36624,9.5
36625,10.1
36626,8.4
36627,10.7
36628,12.0
36629,11.5
36630,7.6
36631,9.5
36632,10.6
36633,12.0
36634,11.7
36635,9.2
36636,9.8
36637,10.6
36638,10.1
36639,9.2
36640,8.4
36641,9.4
36642,8.0
36643,9.4
36644,11.7
36645,9.3
36646,5.5
36647,9.8
36648,11.8
36649,10.3
36650,11.3
36651,13.8
36652,14.2
36653,6.9
36654,11.2
36655,9.1
36656,9.9
36657,10.3
36658,9.2
36659,10.0
36660,4.6
36661,13.9
36662,6.1
36663,13.8
36664,11.4
36665,6.7
36666,7.7
36667,10.4
36668,7.8
36669,11.2
36670,9.5
36671,7.7
36672,4.8
36673,5.8
36674,10.8
36675,10.6
36676,6.3
36677,9.8
36678,10.0
36679,14.7
36680,8.5
36681,9.9
36682,10.5
36683,11.3
36684,8.3
36685,6.0
36686,7.8
36687,4.5
36688,10.8
36689,6.7
36690,11.5
36691,6.0
36692,9.4
36693,8.7
36694,4.3
36695,6.6
36696,9.9
36697,9.1
36698,12.6
36699,11.1
36700,10.1
36701,11.9
36702,6.2
36703,12.8
36704,15.7
36705,14.2
36706,12.2
36707,9.9
36708,8.4
36709,8.3
36710,7.8
36711,8.2
36712,11.9
36713,11.1
36714,6.7
36715,8.0
36716,17.8
36717,11.6
36718,7.7
36719,6.7
36720,10.1
36721,10.8
36722,10.5
36723,7.7
36724,10.2
36725,7.2
36726,9.7
36727,9.6
36728,13.2
36729,12.3
36730,5.5
36731,13.2
36732,9.7
36733,9.9
36734,10.0
36735,8.7
36736,10.8
36737,10.7
36738,12.2
36739,9.0
36740,8.1
36741,7.3
36742,10.8
36743,10.4
36744,9.4
36745,9.7
36746,10.9
36747,12.0
36748,13.6
36749,11.9
36750,10.7
36751,6.9
36752,10.7
36753,10.7
36754,9.7
36755,9.8
36756,7.8
36757,10.8
36758,10.7
36759,10.1
36760,10.9
36761,9.7
36762,8.3
36763,12.5
36764,12.2
36765,11.3
36766,11.8
36767,11.3
36768,9.5
36769,9.3
36770,13.3
36771,7.8
36772,8.4
36773,9.3
36774,6.1
36775,6.9
36776,9.3
36777,12.6
36778,9.6
36779,10.3
36780,10.8
36781,10.3
36782,4.5
36783,7.2
36784,11.8
36785,10.4
36786,9.2
36787,8.2
36788,13.3
36789,7.3
36790,14.6
36791,10.2
36792,7.0
36793,8.5
36794,11.6
36795,8.3
36796,10.0
36797,11.0
36798,15.2
36799,8.2
36800,10.9
36801,10.1
36802,12.1
36803,11.2
36804,10.8
36805,9.5
36806,6.4
36807,10.7
36808,10.4
36809,4.5
36810,9.1
36811,6.9
36812,9.1
36813,10.3
36814,10.1
36815,15.6
36816,9.8
36817,8.7
36818,11.1
36819,9.3
36820,8.4
36821,7.2
36822,9.0
36823,6.0
36824,7.5
36825,10.0
36826,9.5
36827,9.9
36828,12.3
36829,12.4
36830,8.2
36831,6.4
36832,8.7
36833,6.7
36834,12.2
36835,12.1
36836,11.5
36837,6.3
36838,11.7
36839,9.3
36840,5.5
36841,12.1
36842,11.0
36843,8.0
36844,13.0
36845,9.4
36846,11.6
36847,6.5
36848,7.5
36849,13.6
36850,6.7
36851,10.3
36852,10.1
36853,13.4
36854,13.5
36855,6.7
36856,9.0
36857,11.3
36858,6.1
36859,10.8
36860,13.5
36861,8.8
36862,7.7
36863,9.1
36864,11.9
36865,8.5
36866,9.8
36867,13.0
36868,10.5
36869,12.8
36870,4.5
36871,6.9
36872,9.4
36873,16.1
36874,8.3
36875,8.9
36876,10.2
36877,12.9
36878,9.8
36879,8.8
36880,7.9
36881,14.4
36882,9.3
36883,8.0
36884,10.9
36885,13.4
36886,9.2
36887,7.0
36888,7.1
36889,7.6
36890,13.5
36891,16.8
36892,4.2
36893,10.9
36894,10.8
36895,7.3
36896,10.8
36897,6.3
36898,9.7
36899,7.4
36900,8.4
36901,9.6
36902,17.0
36903,15.9
36904,10.4
36905,11.6
36906,10.8
36907,10.2
36908,14.3
36909,10.8
36910,8.3
36911,7.3
36912,11.9
36913,11.7
36914,10.0
36915,10.4
36916,6.9
36917,12.9
36918,9.7
36919,11.9
36920,9.6
36921,13.4
36922,14.5
36923,14.5
36924,13.8
36925,9.0
36926,10.5
36927,10.6
36928,9.1
36929,7.7
36930,9.9
36931,11.5
36932,13.4
36933,6.9
36934,10.3
36935,11.1
36936,10.2
36937,12.2
36938,9.4
36939,7.4
36940,12.1
36941,9.0
36942,7.6
36943,5.1
36944,8.2
36945,9.2
36946,10.0
36947,10.8
36948,8.9
36949,10.4
36950,13.2
36951,10.2
36952,14.1
36953,10.8
36954,9.4
36955,11.1
36956,7.4
36957,10.5
36958,9.9
36959,4.3
36960,11.5
36961,8.2
36962,9.5
36963,6.6
36964,13.6
36965,9.1
36966,10.0
36967,9.6
36968,6.9
36969,11.6
36970,8.3
36971,10.6
36972,8.8
36973,7.4
36974,7.7
36975,9.5
36976,10.7
36977,8.1
36978,10.8
36979,9.6
36980,11.2
36981,8.0
36982,9.3
36983,10.0
36984,10.0
36985,12.8
36986,8.3
36987,8.1
36988,10.9
36989,9.2
36990,9.4
36991,10.0
36992,13.7
36993,11.1
36994,8.3
36995,12.9
36996,10.2
36997,10.3
36998,11.6
36999,11.9
37000,11.6
37001,9.4
37002,9.4
37003,10.6
37004,9.2
